Serial Number,CountAbsence,DaysAbsenceAvg,Leave,MonthPerLoan,CountLoan,Year Counts,AllCounts,Last Duration,NumCer,LastDuration,AttendCount,MaxLevel,Other,EDU,BUSINESS,Finance,ENG_IND,Law,COM,Science,ENG_PET/CHEM,ENG_COM/ELEC,CHEM,ENG_CIVIL,Social,Languages,ENG_OTHER,ENG_CHEM,ENG_ENV,Inst,Hire type,Source,WorkDuration
3327,13.2,1.8106060606060606,0.0,57.0,1.0,,,,2.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,10.0
3328,12.25,1.163265306122449,1.0,,,,,,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLL,Inexperienced Hire,Agency,4.0
3329,0.0,0.0,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,0.0
3330,11.2,1.2232142857142858,0.0,98.0,1.0,,,,2.0,16.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,10.0
3331,16.0,1.55625,0.0,,,,,,1.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3332,7.1,1.4366197183098592,0.0,48.0,1.0,,,,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,10.0
3333,11.0,1.2363636363636363,0.0,,,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3334,9.5,1.1157894736842104,0.0,,,,,,1.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3335,8.4,1.2738095238095237,0.0,,,,,,1.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3336,9.0,1.1666666666666667,1.0,36.0,1.0,,,,1.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,8.0
3337,15.7,2.21656050955414,0.0,,,,,,1.0,14.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Inexperienced Hire,Other,10.0
3338,1.25,2.2,1.0,7.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,4.0
3339,9.3,1.4516129032258065,0.0,30.0,1.0,,,,2.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3340,6.25,2.56,1.0,,,,,,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,4.0
3341,1.25,1.4,1.0,,,2.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,4.0
3342,0.0,0.0,1.0,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,0.0
3343,0.0,0.0,1.0,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,0.0
3344,4.0,1.0,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,1.0
3345,9.444444444444445,1.3294117647058823,1.0,87.0,1.0,1.0,3.0,5.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,9.0
3346,8.0,1.125,1.0,,,,,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Website/Ads,2.0
3347,9.0,1.4444444444444444,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,4.0
3348,1.0,14.0,1.0,,,,,,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Campus/Fair,1.0
3349,10.0,7.366666666666666,1.0,,,3.0,3.0,2.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,3.0
3350,7.7,1.4285714285714286,0.0,,,,,,1.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3351,10.75,1.1627906976744187,1.0,,,,,,2.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,8.0
3352,5.666666666666667,1.3529411764705883,1.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,3.0
3353,9.7,1.1134020618556701,0.0,,,2.0,3.0,6.0,2.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3354,8.5,1.7058823529411764,0.0,,,,,,1.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3355,9.2,1.5869565217391304,0.0,,,1.0,3.0,3.0,1.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3356,10.6,1.2264150943396226,0.0,86.0,1.0,3.0,5.0,1.0,1.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3357,11.666666666666666,1.1142857142857143,1.0,23.0,1.0,,,,1.0,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,6.0
3358,6.75,2.0,1.0,19.5,2.0,,,,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,8.0
3359,13.0,1.146153846153846,0.0,,,1.0,5.0,3.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3360,11.7,1.1367521367521367,0.0,72.0,1.0,2.0,4.0,4.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3361,9.6,1.2291666666666667,0.0,73.0,1.0,2.0,4.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3362,9.9,1.2121212121212122,0.0,,,2.0,4.0,3.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3363,8.666666666666666,1.8461538461538463,0.0,,,,,,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,3.0
3364,5.8,1.5,0.0,,,,,,1.0,18.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3365,11.0,1.709090909090909,0.0,36.0,1.0,,,,1.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3366,9.6,2.1666666666666665,0.0,27.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3367,9.9,1.1717171717171717,0.0,,,,,,1.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3368,10.4,1.1153846153846154,0.0,63.0,1.0,,,,1.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3369,7.5,1.1666666666666667,1.0,,,,,,1.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,4.0
3370,0.0,0.0,1.0,,,,,,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,1.0
3371,0.0,0.0,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,0.0
3372,15.25,1.1475409836065573,0.0,7.5,2.0,1.0,2.0,7.0,2.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,4.0
3373,12.2,1.1229508196721312,0.0,,,,,,1.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3374,6.1,1.3934426229508197,0.0,,,,,,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3375,9.0,1.2638888888888888,1.0,,,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,8.0
3376,7.8,1.9871794871794872,0.0,,,,,,1.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3377,12.1,1.1735537190082646,0.0,63.0,1.0,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3378,8.8,1.4204545454545454,0.0,,,,,,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Campus/Fair,10.0
3379,0.0,0.0,1.0,,,,,,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,0.0
3380,10.7,1.7102803738317758,0.0,35.0,1.0,3.0,5.0,4.0,2.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3381,7.333333333333333,1.2272727272727273,1.0,,,1.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,3.0
3382,6.5,1.4153846153846155,0.0,35.0,1.0,,,,1.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Contractor Conversion,Other,10.0
3383,12.0,1.0,1.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Inexperienced Hire,Other,1.0
3384,30.0,1.1,1.0,,,,,,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,Inexperienced Hire,Other,1.0
3385,13.0,1.2846153846153847,0.0,78.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Inexperienced Hire,Other,10.0
3386,7.8,1.2435897435897436,0.0,,,1.0,3.0,5.0,2.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3387,9.2,1.0978260869565217,0.0,84.0,1.0,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3388,9.2,1.173913043478261,0.0,,,,,,1.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3389,12.0,1.1458333333333333,1.0,23.0,1.0,,,,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,INST,Experienced Hire,Agency,4.0
3390,9.6,2.1145833333333335,0.0,,,,,,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3391,12.5,1.264,0.0,69.0,1.0,,,,1.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3392,11.8,1.2881355932203389,0.0,32.0,1.0,2.0,5.0,6.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3393,6.25,3.88,0.0,,,,,,1.0,13.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,4.0
3394,8.7,1.0574712643678161,0.0,44.0,1.0,,,,1.0,16.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,10.0
3395,13.6,1.5955882352941178,0.0,,,,,,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3396,8.7,1.1724137931034482,0.0,,,1.0,1.0,6.0,2.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3397,12.0,1.9,0.0,,,,,,1.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3398,14.4,1.2638888888888888,1.0,39.0,1.0,,,,2.0,6.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,5.0
3399,8.9,1.1797752808988764,0.0,52.0,1.0,,,,1.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3400,5.5,1.6363636363636365,1.0,,,,,,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,2.0
3401,7.5,1.48,0.0,105.0,1.0,1.0,5.0,7.0,3.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,10.0
3402,7.0,1.0,1.0,,,,,,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,1.0
3403,11.4,1.1228070175438596,0.0,100.0,1.0,,,,2.0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3404,2.3333333333333335,1.0,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCHL,Inexperienced Hire,Other,3.0
3405,7.25,1.793103448275862,1.0,,,1.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
3406,3.0,1.0,1.0,,,,,,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,2.0
3407,3.0,1.2666666666666666,1.0,35.0,1.0,3.0,5.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,5.0
3408,11.0,1.6727272727272726,1.0,,,2.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,5.0
3409,5.75,2.3043478260869565,1.0,40.0,1.0,,,,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,4.0
3410,9.25,1.4324324324324325,1.0,,,,,,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,4.0
3411,6.6,1.606060606060606,1.0,38.0,1.0,,,,2.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,5.0
3412,5.1,1.7058823529411764,0.0,27.0,1.0,,,,2.0,10.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,10.0
3413,9.5,1.0,1.0,,,,,,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,2.0
3414,12.8,2.1015625,0.0,81.0,1.0,,,,1.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3415,4.0,1.1785714285714286,1.0,,,1.0,5.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,7.0
3416,6.0,2.0,1.0,,,,,,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,1.0
3417,11.8,1.2203389830508475,0.0,15.0,1.0,1.0,5.0,6.0,2.0,7.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3418,3.0,1.8333333333333333,1.0,,,3.0,5.0,3.0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,8.0
3419,41.0,1.5609756097560976,1.0,,,,,,2.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,1.0
3420,8.5,1.2470588235294118,0.0,,,,,,2.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Other,10.0
3421,8.333333333333334,1.6,1.0,,,,,,2.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,Inexperienced Hire,Agency,3.0
3422,5.8,1.0,1.0,,,,,,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Referral,5.0
3423,6.4,1.453125,0.0,80.0,1.0,1.0,4.0,6.0,2.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Agency,10.0
3424,9.6,2.2708333333333335,0.0,104.0,1.0,1.0,2.0,8.0,2.0,10.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,10.0
3425,4.25,1.7647058823529411,1.0,,,1.0,3.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,4.0
3426,1.0,1.0,1.0,,,,,,2.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Agency,1.0
3427,10.1,1.2277227722772277,0.0,62.0,1.0,,,,2.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Inexperienced Hire,Other,10.0
3428,6.5,1.4,0.0,62.0,1.0,,,,1.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,Experienced Hire,Referral,10.0
